system,candidate_id,active_count,active_couplings,active_values_json,full_column_rank,matrix_rank,constraint_count,maximum_constraint_residual,L1_exponent_norm,L2_exponent_norm,maximum_absolute_exponent,minimum_singular_value,condition_number,maximum_active_endpoint_change_factor,h_exponent,G_exponent,m_p_exponent,m_e_exponent,alpha_exponent,atomic_Q_exponent,spectroscopic_redshift_exponent,M_Ch_exponent,source_luminosity_exponent,supernova_composite_s,opacity_exponent,diffusion_time_exponent,duration_b_predicted,me_over_mp_exponent,proton_gravity_coupling_exponent,proton_gravity_coupling_delta_exponent,alpha_endpoint_ratio,me_over_mp_endpoint_ratio,proton_gravity_endpoint_ratio_relative_to_baseline,maximum_dimensionless_endpoint_change_factor,dimensionless_drift_warning,time_dilation_evaluated,duration_tension_sigma,time_dilation_gate_pass,supernova_reference_delta_BIC_vs_flat_LCDM,supernova_gate_pass,action_level_model_supplied,promotion_gate_pass
microscopic_closure,microscopic_closure:delta_h+delta_G+delta_m_p,3,delta_h;delta_G;delta_m_p,"{""delta_G"": 1.2180503525348843, ""delta_h"": 1.0000000000000004, ""delta_m_p"": 1.6240671367131787}",False,2,2,4.440892098500626e-16,3.8421174892480634,2.263015847461546,1.6240671367131787,0.7905694150420949,2.0,6.8232083891577,1.0000000000000004,1.2180503525348843,0.6240671367131787,-1.0,0.0,-4.440892098500626e-16,1.0000000000000004,-0.07520980222868312,-0.07520980222868312,0.03760490111434156,1.3759328632868222,-0.34963846947093047,0.6503615305290695,-1.6240671367131787,0.4661846259612412,3.4661846259612417,1.0,0.1465586191957778,60.24904622616992,60.24904622616992,True,False,31.540943568739383,False,83.76092105304724,False,False,False
microscopic_closure,microscopic_closure:delta_h+delta_G+tau_photon_distance,3,delta_h;delta_G;tau_photon_distance,"{""delta_G"": 1.2180503525348843, ""delta_h"": 1.0000000000000004, ""tau_photon_distance"": 1.6240671367131787}",False,2,2,4.440892098500626e-16,3.8421174892480634,2.263015847461546,1.6240671367131787,0.7905694150420949,2.0,6.8232083891577,1.0000000000000004,1.2180503525348843,-1.0,-1.0,0.0,-4.440892098500626e-16,1.0000000000000004,3.1729244711976743,3.1729244711976743,0.03760490111434156,3.000000000000001,2.0864622355988374,3.0864622355988374,0.0,-2.781949647465116,0.2180503525348838,1.0,1.0,1.2941151023323914,1.2941151023323914,True,False,186.3505274941073,False,83.76092105304724,False,False,False
microscopic_closure,microscopic_closure:delta_G+delta_alpha+eta_Ni_luminosity,3,delta_G;delta_alpha;eta_Ni_luminosity,"{""delta_G"": 1.6500968317978533, ""delta_alpha"": -0.5000000000000002, ""eta_Ni_luminosity"": -1.1000645545319019}",False,2,2,4.440892098500626e-16,3.250161386329755,2.0452289794658163,1.6500968317978533,0.9013878188659974,2.218800784900916,7.036478535297843,0.0,1.6500968317978533,-1.0,-1.0,-0.5000000000000002,-4.440892098500626e-16,1.0000000000000004,1.02485475230322,-0.07520980222868179,0.037604901114340894,-4.440892098500626e-16,-0.4875726238483902,0.5124273761516098,0.0,-1.3499031682021467,1.6500968317978533,0.553656897124416,1.0,7.036478535297843,7.036478535297843,True,False,43.87814939301739,False,83.76092105304724,False,False,False
microscopic_closure,microscopic_closure:delta_G+delta_m_e+eta_Ni_luminosity,3,delta_G;delta_m_e;eta_Ni_luminosity,"{""delta_G"": 1.6500968317978533, ""delta_m_e"": -1.0000000000000002, ""eta_Ni_luminosity"": -1.1000645545319019}",False,2,2,4.440892098500626e-16,3.750161386329755,2.221027144914439,1.6500968317978533,0.9013878188659974,1.109400392450458,7.036478535297843,0.0,1.6500968317978533,-1.0,-2.0,0.0,0.0,1.0,1.02485475230322,-0.07520980222868179,0.037604901114340894,3.0,1.01242737615161,2.01242737615161,-1.0,-1.3499031682021467,1.6500968317978533,1.0,0.3065359597334364,7.036478535297843,7.036478535297843,True,False,90.28592925697001,False,83.76092105304724,False,False,False
microscopic_closure,microscopic_closure:delta_G+sigma_spectral+eta_Ni_luminosity,3,delta_G;sigma_spectral;eta_Ni_luminosity,"{""delta_G"": 1.6500968317978533, ""eta_Ni_luminosity"": -1.1000645545319019, ""sigma_spectral"": 1.0000000000000002}",False,2,2,4.440892098500626e-16,3.750161386329755,2.221027144914439,1.6500968317978533,0.9013878188659974,1.109400392450458,7.036478535297843,0.0,1.6500968317978533,-1.0,-1.0,0.0,1.0,1.0,1.02485475230322,-0.07520980222868179,0.037604901114340894,1.0,0.012427376151610048,1.01242737615161,0.0,-1.3499031682021467,1.6500968317978533,1.0,1.0,7.036478535297843,7.036478535297843,True,False,0.8432101569784269,False,83.76092105304724,False,False,False
microscopic_closure,microscopic_closure:delta_h+delta_m_e+tau_photon_distance,3,delta_h;delta_m_e;tau_photon_distance,"{""delta_h"": -0.13295753203346583, ""delta_m_e"": -1.132957532033465, ""tau_photon_distance"": 1.6878867520892418}",False,2,2,7.771561172376096e-16,2.9538018161561728,2.0372118600170577,1.6878867520892418,1.0,1.6007810593582124,7.3580238815340175,-0.13295753203346583,0.0,-1.0,-2.132957532033465,0.0,7.771561172376096e-16,0.9999999999999992,3.3005637019498013,3.3005637019498013,0.037604901114341116,2.9999999999999982,2.1502818509749,3.1502818509749,-1.132957532033465,-2.867042467966534,0.13295753203346583,1.0,0.2619420771515141,1.1702432960250535,3.8176378948906864,True,False,192.05872742525796,False,83.76092105304724,False,False,False
microscopic_closure,microscopic_closure:delta_h+delta_m_p+delta_m_e,3,delta_h;delta_m_p;delta_m_e,"{""delta_h"": -0.13295753203346605, ""delta_m_e"": -1.1329575320334653, ""delta_m_p"": 1.6878867520892418}",False,2,2,7.771561172376096e-16,2.953801816156173,2.0372118600170577,1.6878867520892418,1.0,1.6007810593582124,7.3580238815340175,-0.13295753203346605,0.0,0.6878867520892418,-2.1329575320334655,0.0,5.551115123125783e-16,0.9999999999999994,-0.07520980222868268,-0.07520980222868268,0.03760490111434134,1.3121132479107573,-0.38154827715896267,0.6184517228410373,-2.8208442841227073,0.5087310362119495,3.5087310362119495,1.0,0.03559951440343839,63.357575238434364,63.357575238434364,True,False,34.3950435343148,False,83.76092105304724,False,False,False
microscopic_closure,microscopic_closure:delta_h+delta_m_p+sigma_spectral,3,delta_h;delta_m_p;sigma_spectral,"{""delta_h"": -0.13295753203346605, ""delta_m_p"": 1.6878867520892418, ""sigma_spectral"": 1.1329575320334653}",False,2,2,7.771561172376096e-16,2.953801816156173,2.0372118600170577,1.6878867520892418,1.0,1.6007810593582124,7.3580238815340175,-0.13295753203346605,0.0,0.6878867520892418,-1.0,0.0,1.132957532033466,0.9999999999999996,-0.07520980222868268,-0.07520980222868268,0.03760490111434134,-0.9538018161561739,-1.5145058091924284,-0.5145058091924284,-1.6878867520892418,0.5087310362119495,3.5087310362119495,1.0,0.1359060552262733,63.357575238434364,63.357575238434364,True,False,135.7298458242038,False,83.76092105304724,False,False,False
microscopic_closure,microscopic_closure:delta_h+sigma_spectral+tau_photon_distance,3,delta_h;sigma_spectral;tau_photon_distance,"{""delta_h"": -0.13295753203346583, ""sigma_spectral"": 1.132957532033465, ""tau_photon_distance"": 1.6878867520892418}",False,2,2,7.771561172376096e-16,2.9538018161561728,2.0372118600170577,1.6878867520892418,1.0,1.6007810593582124,7.3580238815340175,-0.13295753203346583,0.0,-1.0,-1.0,0.0,1.132957532033466,0.9999999999999991,3.3005637019498013,3.3005637019498013,0.037604901114341116,0.7340849359330683,1.017324318941435,2.017324318941435,0.0,-2.867042467966534,0.13295753203346583,1.0,1.0,1.1702432960250535,1.1702432960250535,True,False,90.72392513536906,False,83.76092105304724,False,False,False
microscopic_closure,microscopic_closure:delta_m_p+delta_m_e+sigma_spectral,3,delta_m_p;delta_m_e;sigma_spectral,"{""delta_m_e"": -0.4999999999999998, ""delta_m_p"": 1.787604901114341, ""sigma_spectral"": 0.4999999999999998}",False,2,2,4.440892098500626e-16,2.7876049011143404,1.9223764674194315,1.787604901114341,1.0,1.4142135623730951,8.278817603723315,0.0,0.0,0.7876049011143409,-1.4999999999999998,0.0,0.5000000000000002,0.9999999999999996,-0.07520980222868179,-0.07520980222868179,0.037604901114340894,0.21239509888565866,-0.9314073516715116,0.06859264832848844,-2.2876049011143404,0.5752098022286818,3.575209802228682,1.0,0.06687632505340073,68.53882091571906,68.53882091571906,True,False,83.57593428052205,False,83.76092105304724,False,False,False
microscopic_closure,microscopic_closure:delta_m_e+sigma_spectral+tau_photon_distance,3,delta_m_e;sigma_spectral;tau_photon_distance,"{""delta_m_e"": -0.4999999999999998, ""sigma_spectral"": 0.49999999999999994, ""tau_photon_distance"": 1.7876049011143411}",False,2,2,2.220446049250313e-16,2.787604901114341,1.9223764674194317,1.7876049011143411,1.0,1.4142135623730951,8.278817603723317,0.0,0.0,-1.0,-1.4999999999999998,0.0,0.5000000000000002,0.9999999999999998,3.5,3.5,0.037604901114341116,1.9999999999999996,1.75,2.75,-0.4999999999999998,-3.0,0.0,1.0,0.5536568971244163,1.0,1.8061727492130972,True,False,156.25643026768532,False,83.76092105304724,False,False,False
microscopic_closure,microscopic_closure:delta_alpha+sigma_spectral+tau_photon_distance,3,delta_alpha;sigma_spectral;tau_photon_distance,"{""delta_alpha"": -0.39999999999999997, ""sigma_spectral"": 0.19999999999999998, ""tau_photon_distance"": 1.7876049011143413}",False,2,2,1.1102230246251565e-16,2.3876049011143414,1.8426967418672056,1.7876049011143413,1.0,2.23606797749979,8.27881760372332,0.0,0.0,-1.0,-1.0,-0.39999999999999997,0.20000000000000018,0.9999999999999998,3.5,3.5,0.03760490111434134,0.20000000000000018,0.8500000000000001,1.85,0.0,-3.0,0.0,0.6231499601308302,1.0,1.0,1.604750162850127,True,False,75.7579830776929,False,83.76092105304724,False,False,False
microscopic_closure,microscopic_closure:delta_m_e+delta_alpha+tau_photon_distance,3,delta_m_e;delta_alpha;tau_photon_distance,"{""delta_alpha"": -0.39999999999999997, ""delta_m_e"": -0.2, ""tau_photon_distance"": 1.7876049011143413}",False,2,2,0.0,2.3876049011143414,1.8426967418672056,1.7876049011143413,1.0,2.23606797749979,8.27881760372332,0.0,0.0,-1.0,-1.2,-0.39999999999999997,0.0,1.0,3.5,3.5,0.03760490111434134,0.6000000000000001,1.0499999999999998,2.05,-0.19999999999999996,-3.0,0.0,0.6231499601308302,0.7893984799395235,1.0,1.604750162850127,True,False,93.64652689769119,False,83.76092105304724,False,False,False
microscopic_closure,microscopic_closure:delta_m_p+delta_alpha+sigma_spectral,3,delta_m_p;delta_alpha;sigma_spectral,"{""delta_alpha"": -0.3999999999999999, ""delta_m_p"": 1.7876049011143413, ""sigma_spectral"": 0.19999999999999996}",False,2,2,2.220446049250313e-16,2.387604901114341,1.8426967418672056,1.7876049011143413,1.0,2.23606797749979,8.27881760372332,0.0,0.0,0.7876049011143413,-1.0,-0.3999999999999999,0.20000000000000018,0.9999999999999998,-0.07520980222868268,-0.07520980222868268,0.03760490111434134,-1.5876049011143412,-1.831407351671512,-0.8314073516715119,-1.7876049011143413,0.5752098022286827,3.5752098022286827,0.6231499601308302,0.12079019587896941,68.53882091571913,68.53882091571913,True,False,164.0743814705145,False,83.76092105304724,False,False,False
microscopic_closure,microscopic_closure:delta_m_p+delta_m_e+delta_alpha,3,delta_m_p;delta_m_e;delta_alpha,"{""delta_alpha"": -0.40000000000000013, ""delta_m_e"": -0.20000000000000018, ""delta_m_p"": 1.7876049011143418}",False,2,2,4.440892098500626e-16,2.387604901114342,1.8426967418672058,1.7876049011143418,1.0,2.23606797749979,8.278817603723324,0.0,0.0,0.7876049011143418,-1.2000000000000002,-0.40000000000000013,-4.440892098500626e-16,1.0000000000000004,-0.07520980222868356,-0.07520980222868356,0.03760490111434178,-1.1876049011143417,-1.6314073516715126,-0.6314073516715126,-1.987604901114342,0.5752098022286836,3.5752098022286836,0.6231499601308301,0.09535159701845568,68.5388209157192,68.5388209157192,True,False,146.18583765051625,False,83.76092105304724,False,False,False
microscopic_closure,microscopic_closure:delta_h+delta_G+delta_m_e,3,delta_h;delta_G;delta_m_e,"{""delta_G"": 1.9223154676571919, ""delta_h"": -0.46115773382859615, ""delta_m_e"": -1.4611577338285957}",False,2,2,4.440892098500626e-16,3.8446309353143837,2.4582402518450333,1.9223154676571919,0.8332000063966557,1.8712135838959407,9.708333619138843,-0.46115773382859615,1.9223154676571919,-1.0,-2.4611577338285957,0.0,4.440892098500626e-16,0.9999999999999996,-0.07520980222868179,-0.07520980222868179,0.037604901114340894,2.999999999999999,0.46239509888565866,1.4623950988856587,-1.4611577338285957,-0.616526798514212,2.383473201485788,1.0,0.17769220165216304,16.747799485205412,16.747799485205412,True,False,41.08954678554284,False,83.76092105304724,False,False,False
microscopic_closure,microscopic_closure:delta_h+delta_G+sigma_spectral,3,delta_h;delta_G;sigma_spectral,"{""delta_G"": 1.9223154676571919, ""delta_h"": -0.46115773382859615, ""sigma_spectral"": 1.4611577338285957}",False,2,2,4.440892098500626e-16,3.8446309353143837,2.4582402518450333,1.9223154676571919,0.8332000063966557,1.8712135838959407,9.708333619138843,-0.46115773382859615,1.9223154676571919,-1.0,-1.0,0.0,1.4611577338285962,0.9999999999999996,-0.07520980222868179,-0.07520980222868179,0.037604901114340894,0.0776845323428077,-0.998762634942937,0.0012373650570629557,0.0,-0.616526798514212,2.383473201485788,1.0,1.0,16.747799485205412,16.747799485205412,True,False,89.60037396206853,False,83.76092105304724,False,False,False
microscopic_closure,microscopic_closure:delta_h+delta_m_p+eta_Ni_luminosity,3,delta_h;delta_m_p;eta_Ni_luminosity,"{""delta_h"": 1.0000000000000004, ""delta_m_p"": 2.030083920891473, ""eta_Ni_luminosity"": -1.0150419604457366}",False,2,2,4.440892098500626e-16,4.04512588133721,2.480232026913535,2.030083920891473,0.743835328552455,2.020697963326988,11.027721615406312,1.0000000000000004,0.0,1.0300839208914732,-1.0,0.0,-4.440892098500626e-16,1.0000000000000004,0.9398321582170546,-0.07520980222868201,0.037604901114341005,0.9699160791085277,-0.04512588133720885,0.9548741186627911,-2.030083920891473,0.060167841782945874,3.060167841782946,1.0,0.09068056257449834,37.27803548058694,37.27803548058694,True,False,4.304509685883489,False,83.76092105304724,False,False,False
microscopic_closure,microscopic_closure:delta_h+tau_photon_distance+eta_Ni_luminosity,3,delta_h;tau_photon_distance;eta_Ni_luminosity,"{""delta_h"": 1.0000000000000004, ""eta_Ni_luminosity"": -1.0150419604457366, ""tau_photon_distance"": 2.030083920891473}",False,2,2,4.440892098500626e-16,4.04512588133721,2.480232026913535,2.030083920891473,0.743835328552455,2.020697963326988,11.027721615406312,1.0000000000000004,0.0,-1.0,-1.0,0.0,-4.440892098500626e-16,1.0000000000000004,5.000000000000001,3.9849580395542645,0.037604901114340894,3.000000000000001,3.000000000000001,4.000000000000001,0.0,-4.0,-1.0000000000000004,1.0,1.0,0.3065359597334362,3.2622600000000013,True,False,268.05982914267486,False,83.76092105304724,False,False,False
microscopic_closure,microscopic_closure:delta_h+delta_m_e+eta_Ni_luminosity,3,delta_h;delta_m_e;eta_Ni_luminosity,"{""delta_h"": -1.0265446360807124, ""delta_m_e"": -2.0265446360807116, ""eta_Ni_luminosity"": -2.035392848107616}",False,2,2,8.881784197001252e-16,5.08848212026904,3.05016411001461,2.035392848107616,0.6705768102437089,2.2922786424705386,11.097164577571307,-1.0265446360807124,0.0,-1.0,-3.0265446360807116,0.0,8.881784197001252e-16,0.9999999999999991,1.9601830458789313,-0.07520980222868467,0.03760490111434234,2.9999999999999982,1.4800915229394649,2.480091522939465,-2.0265446360807116,-1.9734553639192876,1.0265446360807124,1.0,0.09106084882379742,3.366276107601229,10.981667894783172,True,False,132.11508217125333,False,83.76092105304724,False,False,False
microscopic_closure,microscopic_closure:delta_h+sigma_spectral+eta_Ni_luminosity,3,delta_h;sigma_spectral;eta_Ni_luminosity,"{""delta_h"": -1.0265446360807124, ""eta_Ni_luminosity"": -2.035392848107616, ""sigma_spectral"": 2.0265446360807116}",False,2,2,8.881784197001252e-16,5.08848212026904,3.05016411001461,2.035392848107616,0.6705768102437089,2.2922786424705386,11.097164577571307,-1.0265446360807124,0.0,-1.0,-1.0,0.0,2.0265446360807124,0.9999999999999991,1.9601830458789313,-0.07520980222868467,0.03760490111434234,-1.053089272161425,-0.5464531131412468,0.4535468868587532,0.0,-1.9734553639192876,1.0265446360807124,1.0,1.0,3.366276107601229,3.366276107601229,True,False,49.14458045730842,False,83.76092105304724,False,False,False
microscopic_closure,microscopic_closure:delta_h+delta_G+eta_Ni_luminosity,3,delta_h;delta_G;eta_Ni_luminosity,"{""delta_G"": 2.3424045241055462, ""delta_h"": 1.0, ""eta_Ni_luminosity"": -1.561603016070364}",False,2,2,2.220446049250313e-16,4.90400754017591,2.9875513274837955,2.3424045241055462,0.643752821505808,2.175070778380218,15.953949906694456,1.0,2.3424045241055462,-1.0,-1.0,0.0,0.0,1.0,1.4863932138416807,-0.07520980222868334,0.03760490111434167,3.0,1.2431966069208404,2.2431966069208404,0.0,-1.6575954758944538,1.3424045241055462,1.0,1.0,4.890459346187753,4.890459346187753,True,False,110.92655674158343,False,83.76092105304724,False,False,False
microscopic_closure,microscopic_closure:delta_h+delta_m_e+sigma_spectral,3,delta_h;delta_m_e;sigma_spectral,"{""delta_h"": -2.3834732014857876, ""delta_m_e"": -1.6917366007428942, ""sigma_spectral"": 1.6917366007428942}",False,2,2,8.881784197001252e-16,5.766946402971576,3.3771126653973442,2.3834732014857876,0.5917924951096339,3.0285681768757318,16.747799485205405,-2.3834732014857876,0.0,-1.0,-2.6917366007428942,0.0,1.6917366007428933,1.0000000000000009,-0.07520980222868134,-0.07520980222868134,0.03760490111434067,-0.3834732014857867,-1.229341501857234,-0.229341501857234,-1.6917366007428942,-0.6165267985142124,2.3834732014857876,1.0,0.13528879797980456,16.747799485205405,16.747799485205405,True,False,110.22397478587833,False,83.76092105304724,False,False,False
microscopic_closure,microscopic_closure:delta_G+delta_m_e+sigma_spectral,3,delta_G;delta_m_e;sigma_spectral,"{""delta_G"": 2.383473201485788, ""delta_m_e"": -0.49999999999999956, ""sigma_spectral"": 0.49999999999999933}",False,2,2,1.1102230246251565e-15,3.3834732014857867,2.4861505389257728,2.383473201485788,0.75,1.885618083164127,16.747799485205412,0.0,2.383473201485788,-1.0,-1.4999999999999996,0.0,0.5000000000000004,0.9999999999999989,-0.07520980222868179,-0.07520980222868179,0.037604901114340894,1.9999999999999991,-0.03760490111434134,0.9623950988856587,-0.49999999999999956,-0.616526798514212,2.383473201485788,1.0,0.5536568971244165,16.747799485205412,16.747799485205412,True,False,3.631812764452958,False,83.76092105304724,False,False,False
microscopic_closure,microscopic_closure:delta_h+delta_alpha+sigma_spectral,3,delta_h;delta_alpha;sigma_spectral,"{""delta_alpha"": -1.353389280594315, ""delta_h"": -2.383473201485788, ""sigma_spectral"": 0.6766946402971573}",False,2,2,5.551115123125783e-16,4.41355712237726,2.823211413131402,2.383473201485788,0.6789317496316379,3.6382624861965285,16.747799485205412,-2.383473201485788,0.0,-1.0,-1.0,-1.353389280594315,0.6766946402971579,0.9999999999999996,-0.07520980222868179,-0.07520980222868179,0.037604901114340894,-6.473724964160207,-4.274467383194445,-3.2744673831944446,0.0,-0.616526798514212,2.383473201485788,0.20184103780546747,1.0,16.747799485205412,16.747799485205412,True,False,382.5883136144368,False,83.76092105304724,False,False,False
microscopic_closure,microscopic_closure:delta_G+delta_m_e+delta_alpha,3,delta_G;delta_m_e;delta_alpha,"{""delta_G"": 2.3834732014857885, ""delta_alpha"": -0.3999999999999999, ""delta_m_e"": -0.19999999999999973}",False,2,2,4.440892098500626e-16,2.983473201485788,2.425065875847688,2.3834732014857885,0.75,2.9814239699997196,16.747799485205423,0.0,2.3834732014857885,-1.0,-1.1999999999999997,-0.3999999999999999,4.440892098500626e-16,0.9999999999999996,-0.07520980222868268,-0.07520980222868268,0.03760490111434134,0.5999999999999996,-0.7376049011143415,0.2623950988856585,-0.19999999999999973,-0.6165267985142115,2.3834732014857885,0.6231499601308302,0.7893984799395237,16.747799485205423,16.747799485205423,True,False,66.24171613444709,False,83.76092105304724,False,False,False
microscopic_closure,microscopic_closure:delta_h+delta_m_e+delta_alpha,3,delta_h;delta_m_e;delta_alpha,"{""delta_alpha"": -1.353389280594315, ""delta_h"": -2.3834732014857885, ""delta_m_e"": -0.6766946402971582}",False,2,2,0.0,4.413557122377262,2.8232114131314026,2.3834732014857885,0.6789317496316379,3.6382624861965285,16.747799485205423,-2.3834732014857885,0.0,-1.0,-1.6766946402971583,-1.353389280594315,0.0,1.0,-0.07520980222868268,-0.07520980222868268,0.03760490111434134,-5.12033568356589,-3.5977727428972863,-2.5977727428972863,-0.6766946402971583,-0.6165267985142115,2.3834732014857885,0.20184103780546747,0.4492672231595213,16.747799485205423,16.747799485205423,True,False,322.06290498586816,False,83.76092105304724,False,False,False
microscopic_closure,microscopic_closure:delta_G+delta_alpha+sigma_spectral,3,delta_G;delta_alpha;sigma_spectral,"{""delta_G"": 2.383473201485789, ""delta_alpha"": -0.3999999999999999, ""sigma_spectral"": 0.20000000000000018}",False,2,2,4.440892098500626e-16,2.983473201485789,2.425065875847688,2.383473201485789,0.75,2.9814239699997196,16.74779948520543,0.0,2.383473201485789,-1.0,-1.0,-0.3999999999999999,0.20000000000000018,1.0,-0.07520980222868356,-0.07520980222868356,0.03760490111434178,0.20000000000000018,-0.9376049011143417,0.06239509888565831,0.0,-0.6165267985142111,2.383473201485789,0.6231499601308302,1.0,16.74779948520543,16.74779948520543,True,False,84.13025995444542,False,83.76092105304724,False,False,False
microscopic_closure,microscopic_closure:delta_m_e+sigma_spectral+eta_Ni_luminosity,3,delta_m_e;sigma_spectral;eta_Ni_luminosity,"{""delta_m_e"": -0.4999999999999998, ""eta_Ni_luminosity"": -3.5752098022286822, ""sigma_spectral"": 0.49999999999999994}",False,2,2,2.220446049250313e-16,4.575209802228682,3.6444649991393874,3.5752098022286822,0.5,2.8284271247461903,68.53882091571909,0.0,0.0,-1.0,-1.4999999999999998,0.0,0.5000000000000002,0.9999999999999998,3.5,-0.07520980222868223,0.037604901114341116,1.9999999999999996,1.75,2.75,-0.4999999999999998,-3.0,0.0,1.0,0.5536568971244163,1.0,1.8061727492130972,True,False,156.25643026768532,False,83.76092105304724,False,False,False
microscopic_closure,microscopic_closure:delta_alpha+sigma_spectral+eta_Ni_luminosity,3,delta_alpha;sigma_spectral;eta_Ni_luminosity,"{""delta_alpha"": -0.39999999999999997, ""eta_Ni_luminosity"": -3.5752098022286827, ""sigma_spectral"": 0.19999999999999998}",False,2,2,1.1102230246251565e-16,4.175209802228682,3.603071624316127,3.5752098022286827,0.5,4.47213595499958,68.53882091571913,0.0,0.0,-1.0,-1.0,-0.39999999999999997,0.20000000000000018,0.9999999999999998,3.5,-0.07520980222868268,0.03760490111434134,0.20000000000000018,0.8500000000000001,1.85,0.0,-3.0,0.0,0.6231499601308302,1.0,1.0,1.604750162850127,True,False,75.7579830776929,False,83.76092105304724,False,False,False
microscopic_closure,microscopic_closure:delta_m_e+delta_alpha+eta_Ni_luminosity,3,delta_m_e;delta_alpha;eta_Ni_luminosity,"{""delta_alpha"": -0.39999999999999997, ""delta_m_e"": -0.2, ""eta_Ni_luminosity"": -3.5752098022286827}",False,2,2,0.0,4.175209802228682,3.603071624316127,3.5752098022286827,0.5,4.47213595499958,68.53882091571913,0.0,0.0,-1.0,-1.2,-0.39999999999999997,0.0,1.0,3.5,-0.07520980222868268,0.03760490111434134,0.6000000000000001,1.0499999999999998,2.05,-0.19999999999999996,-3.0,0.0,0.6231499601308302,0.7893984799395235,1.0,1.604750162850127,True,False,93.64652689769119,False,83.76092105304724,False,False,False
microscopic_closure,microscopic_closure:delta_G+delta_m_p+delta_alpha+tau_photon_distance,4,delta_G;delta_m_p;delta_alpha;tau_photon_distance,"{""delta_G"": 0.5232014344724902, ""delta_alpha"": -0.5000000000000001, ""delta_m_p"": 0.6976019126299868, ""tau_photon_distance"": 0.6976019126299868}",False,2,2,2.220446049250313e-16,2.418405259732464,1.2235344694956916,0.6976019126299868,1.6007810593582121,1.2493900951088486,2.2815581250512853,0.0,0.5232014344724902,-0.30239808737001317,-1.0,-0.5000000000000001,0.0,1.0,1.319994023031291,1.319994023031291,0.03760490111434134,-0.697601912629987,-0.688803944799348,0.31119605520065197,-0.6976019126299868,-1.081594740267536,1.918405259732464,0.5536568971244161,0.43829696426319265,9.663550659590426,9.663550659590426,True,False,61.87682590695416,False,83.76092105304724,False,False,False
microscopic_closure,microscopic_closure:delta_h+delta_m_p+delta_alpha+tau_photon_distance,4,delta_h;delta_m_p;delta_alpha;tau_photon_distance,"{""delta_alpha"": -0.6372577429935928, ""delta_h"": -0.27451548598718567, ""delta_m_p"": 0.7908591433119763, ""tau_photon_distance"": 0.7908591433119763}",False,2,2,4.440892098500626e-16,2.493491515604731,1.3161962437920778,0.7908591433119763,1.5330421903092184,1.489223326494833,2.547539093241879,-0.27451548598718567,0.0,-0.20914085668802374,-1.0,-0.6372577429935928,0.0,1.0,1.506508484395269,1.506508484395269,0.03760490111434178,-1.6144056012735333,-1.0539485584391322,-0.053948558439132155,-0.7908591433119763,-1.1437662273888618,1.8562337726111382,0.4707131319448831,0.39253568381062476,8.978639083789133,8.978639083789133,True,False,94.53635301561233,False,83.76092105304724,False,False,False
microscopic_closure,microscopic_closure:delta_m_p+delta_alpha+tau_photon_distance+eta_Ni_luminosity,4,delta_m_p;delta_alpha;tau_photon_distance;eta_Ni_luminosity,"{""delta_alpha"": -0.5, ""delta_m_p"": 0.7944910671619296, ""eta_Ni_luminosity"": -0.3972455335809648, ""tau_photon_distance"": 0.7944910671619296}",False,2,2,4.440892098500626e-16,2.4862276679048243,1.2923761548211221,0.7944910671619296,1.5,1.3333333333333333,2.5585029233728847,0.0,0.0,-0.20550893283807037,-1.0,-0.5,0.0,1.0,1.9110178656761407,1.513772332095176,0.03760490111434167,-0.7944910671619296,-0.44173660074289445,0.5582633992571056,-0.7944910671619296,-1.4110178656761407,1.5889821343238593,0.5536568971244162,0.39085356943102334,6.545937208907597,6.545937208907597,True,False,39.77845085373181,False,83.76092105304724,False,False,False
microscopic_closure,microscopic_closure:delta_m_p+delta_m_e+delta_alpha+tau_photon_distance,4,delta_m_p;delta_m_e;delta_alpha;tau_photon_distance,"{""delta_alpha"": -0.3999999999999999, ""delta_m_e"": -0.20000000000000007, ""delta_m_p"": 0.8938024505571704, ""tau_photon_distance"": 0.8938024505571703}",False,2,2,4.440892098500626e-16,2.3876049011143405,1.340807831586617,0.8938024505571704,1.4142135623730951,1.5811388300841895,2.8772934510965884,0.0,0.0,-0.10619754944282955,-1.2000000000000002,-0.3999999999999999,0.0,1.0,1.712395098885659,1.712395098885659,0.03760490111434078,-0.2938024505571699,-0.2907036758357554,0.7092963241642446,-1.0938024505571706,-1.212395098885659,1.787604901114341,0.6231499601308302,0.27435452565280377,8.278817603723315,8.278817603723315,True,False,26.269655376412448,False,83.76092105304724,False,False,False
